route_code,origin,destination,terminal_name,zone,dispatch_datetime,scheduled_minutes,actual_minutes,passengers_boarded
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2022-01-09T00:00:00,43,52,54
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2022-01-09T00:00:00,43,52,54
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2022-01-09T00:00:00,43,52,54
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2022-01-09T00:00:00,43,52,54
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2022-01-09T00:00:00,43,52,54
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2022-01-11T00:00:00,27,38,56
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2022-01-11T00:00:00,27,38,56
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2022-01-11T00:00:00,27,38,56
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2022-01-11T00:00:00,27,38,56
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2022-01-11T00:00:00,27,38,56
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2022-01-11T00:00:00,27,38,56
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2022-01-13T00:00:00,31,44,58
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2022-01-13T00:00:00,31,44,58
C3,Hub Este,Hub Oeste,Hub Este,Este,2022-01-13T00:00:00,31,44,58
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2022-01-13T00:00:00,31,44,58
E5,Plaza Metro,Hub Este,Hub Este,Este,2022-01-13T00:00:00,31,44,58
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2022-01-13T00:00:00,31,44,58
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2022-01-15T00:00:00,35,32,60
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2022-01-15T00:00:00,35,32,60
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2022-01-15T00:00:00,35,32,60
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2022-01-15T00:00:00,35,32,60
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2022-01-15T00:00:00,35,32,60
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2022-01-15T00:00:00,35,32,60
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2022-01-17T00:00:00,39,38,62
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2022-01-17T00:00:00,39,38,62
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2022-01-17T00:00:00,39,38,62
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2022-01-17T00:00:00,39,38,62
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2022-01-17T00:00:00,39,38,62
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2022-01-17T00:00:00,39,38,62
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2022-01-19T00:00:00,43,44,64
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2022-01-19T00:00:00,43,44,64
C3,Hub Este,Hub Oeste,Hub Este,Este,2022-01-19T00:00:00,43,44,64
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2022-01-19T00:00:00,43,44,64
E5,Plaza Metro,Hub Este,Hub Este,Este,2022-01-19T00:00:00,43,44,64
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2022-01-19T00:00:00,43,44,64
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2022-01-21T00:00:00,27,30,66
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2022-01-21T00:00:00,27,30,66
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2022-01-21T00:00:00,27,30,66
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2022-01-21T00:00:00,27,30,66
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2022-01-21T00:00:00,27,30,66
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2022-01-21T00:00:00,27,30,66
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2022-01-23T00:00:00,31,36,68
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2022-01-23T00:00:00,31,36,68
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2022-01-23T00:00:00,31,36,68
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2022-01-23T00:00:00,31,36,68
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2022-01-23T00:00:00,31,36,68
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2022-01-23T00:00:00,31,36,68
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2022-01-25T00:00:00,35,42,70
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2022-01-25T00:00:00,35,42,70
C3,Hub Este,Hub Oeste,Hub Este,Este,2022-01-25T00:00:00,35,42,70
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2022-01-25T00:00:00,35,42,70
E5,Plaza Metro,Hub Este,Hub Este,Este,2022-01-25T00:00:00,35,42,70
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2022-01-25T00:00:00,35,42,70
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2022-01-27T00:00:00,39,48,72
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2022-01-27T00:00:00,39,48,72
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2022-01-27T00:00:00,39,48,72
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2022-01-27T00:00:00,39,48,72
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2022-01-27T00:00:00,39,48,72
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2022-01-27T00:00:00,39,48,72
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2022-01-29T00:00:00,43,54,74
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2022-01-29T00:00:00,43,54,74
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2022-01-29T00:00:00,43,54,74
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2022-01-29T00:00:00,43,54,74
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2022-01-29T00:00:00,43,54,74
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2022-01-29T00:00:00,43,54,74
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2022-01-31T00:00:00,27,40,76
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2022-01-31T00:00:00,27,40,76
C3,Hub Este,Hub Oeste,Hub Este,Este,2022-01-31T00:00:00,27,40,76
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2022-01-31T00:00:00,27,40,76
E5,Plaza Metro,Hub Este,Hub Este,Este,2022-01-31T00:00:00,27,40,76
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2022-01-31T00:00:00,27,40,76
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2022-02-02T00:00:00,29,31,78
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2022-02-02T00:00:00,29,31,78
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2022-02-02T00:00:00,29,31,78
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2022-02-02T00:00:00,29,31,78
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2022-02-02T00:00:00,29,31,78
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2022-02-02T00:00:00,29,31,78
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2022-02-04T00:00:00,33,37,80
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2022-02-04T00:00:00,33,37,80
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2022-02-04T00:00:00,33,37,80
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2022-02-04T00:00:00,33,37,80
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2022-02-04T00:00:00,33,37,80
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2022-02-04T00:00:00,33,37,80
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2022-02-06T00:00:00,37,43,82
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2022-02-06T00:00:00,37,43,82
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2022-02-06T00:00:00,37,43,82
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2022-02-06T00:00:00,37,43,82
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2022-02-06T00:00:00,37,43,82
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2022-02-06T00:00:00,37,43,82
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2022-02-08T00:00:00,41,49,84
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2022-02-08T00:00:00,41,49,84
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2022-02-08T00:00:00,41,49,84
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2022-02-08T00:00:00,41,49,84
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2022-02-08T00:00:00,41,49,84
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2022-02-08T00:00:00,41,49,84
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2022-02-10T00:00:00,25,35,86
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2022-02-10T00:00:00,25,35,86
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2022-02-10T00:00:00,25,35,86
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2022-02-10T00:00:00,25,35,86
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2022-02-10T00:00:00,25,35,86
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2022-02-10T00:00:00,25,35,86
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2022-02-12T00:00:00,29,41,88
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2022-02-12T00:00:00,29,41,88
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2022-02-12T00:00:00,29,41,88
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2022-02-12T00:00:00,29,41,88
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2022-02-12T00:00:00,29,41,88
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2022-02-12T00:00:00,29,41,88
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2022-02-14T00:00:00,33,29,90
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2022-02-14T00:00:00,33,29,90
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2022-02-14T00:00:00,33,29,90
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2022-02-14T00:00:00,33,29,90
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2022-02-14T00:00:00,33,29,90
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2022-02-14T00:00:00,33,29,90
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2022-02-16T00:00:00,37,35,92
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2022-02-16T00:00:00,37,35,92
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2022-02-16T00:00:00,37,35,92
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2022-02-16T00:00:00,37,35,92
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2022-02-16T00:00:00,37,35,92
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2022-02-16T00:00:00,37,35,92
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2022-02-18T00:00:00,41,41,94
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2022-02-18T00:00:00,41,41,94
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2022-02-18T00:00:00,41,41,94
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2022-02-18T00:00:00,41,41,94
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2022-02-18T00:00:00,41,41,94
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2022-02-18T00:00:00,41,41,94
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2022-02-20T00:00:00,25,27,96
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2022-02-20T00:00:00,25,27,96
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2022-02-20T00:00:00,25,27,96
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2022-02-20T00:00:00,25,27,96
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2022-02-20T00:00:00,25,27,96
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2022-02-20T00:00:00,25,27,96
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2022-02-22T00:00:00,29,33,98
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2022-02-22T00:00:00,29,33,98
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2022-02-22T00:00:00,29,33,98
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2022-02-22T00:00:00,29,33,98
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2022-02-22T00:00:00,29,33,98
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2022-02-22T00:00:00,29,33,98
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2022-02-24T00:00:00,33,39,30
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2022-02-24T00:00:00,33,39,30
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2022-02-24T00:00:00,33,39,30
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2022-02-24T00:00:00,33,39,30
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2022-02-24T00:00:00,33,39,30
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2022-02-24T00:00:00,33,39,30
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2022-02-26T00:00:00,37,45,32
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2022-02-26T00:00:00,37,45,32
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2022-02-26T00:00:00,37,45,32
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2022-02-26T00:00:00,37,45,32
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2022-02-26T00:00:00,37,45,32
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2022-02-26T00:00:00,37,45,32
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2022-02-28T00:00:00,41,51,34
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2022-02-28T00:00:00,41,51,34
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2022-02-28T00:00:00,41,51,34
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2022-02-28T00:00:00,41,51,34
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2022-02-28T00:00:00,41,51,34
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2022-02-28T00:00:00,41,51,34
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2022-03-02T00:00:00,29,31,36
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2022-03-02T00:00:00,29,31,36
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2022-03-02T00:00:00,29,31,36
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2022-03-02T00:00:00,29,31,36
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2022-03-02T00:00:00,29,31,36
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2022-03-02T00:00:00,29,31,36
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2022-03-04T00:00:00,33,37,38
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2022-03-04T00:00:00,33,37,38
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2022-03-04T00:00:00,33,37,38
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2022-03-04T00:00:00,33,37,38
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2022-03-04T00:00:00,33,37,38
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2022-03-04T00:00:00,33,37,38
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2022-03-06T00:00:00,37,43,40
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2022-03-06T00:00:00,37,43,40
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2022-03-06T00:00:00,37,43,40
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2022-03-06T00:00:00,37,43,40
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2022-03-06T00:00:00,37,43,40
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2022-03-06T00:00:00,37,43,40
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2022-03-08T00:00:00,41,49,42
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2022-03-08T00:00:00,41,49,42
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2022-03-08T00:00:00,41,49,42
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2022-03-08T00:00:00,41,49,42
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2022-03-08T00:00:00,41,49,42
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2022-03-08T00:00:00,41,49,42
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2022-03-10T00:00:00,25,35,44
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2022-03-10T00:00:00,25,35,44
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2022-03-10T00:00:00,25,35,44
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2022-03-10T00:00:00,25,35,44
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2022-03-10T00:00:00,25,35,44
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2022-03-10T00:00:00,25,35,44
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2022-03-12T00:00:00,29,41,46
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2022-03-12T00:00:00,29,41,46
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2022-03-12T00:00:00,29,41,46
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2022-03-12T00:00:00,29,41,46
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2022-03-12T00:00:00,29,41,46
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2022-03-12T00:00:00,29,41,46
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2022-03-14T00:00:00,33,29,48
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2022-03-14T00:00:00,33,29,48
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2022-03-14T00:00:00,33,29,48
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2022-03-14T00:00:00,33,29,48
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2022-03-14T00:00:00,33,29,48
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2022-03-14T00:00:00,33,29,48
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2022-03-16T00:00:00,37,35,50
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2022-03-16T00:00:00,37,35,50
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2022-03-16T00:00:00,37,35,50
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2022-03-16T00:00:00,37,35,50
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2022-03-16T00:00:00,37,35,50
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2022-03-16T00:00:00,37,35,50
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2022-03-18T00:00:00,41,41,52
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2022-03-18T00:00:00,41,41,52
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2022-03-18T00:00:00,41,41,52
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2022-03-18T00:00:00,41,41,52
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2022-03-18T00:00:00,41,41,52
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2022-03-18T00:00:00,41,41,52
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2022-03-20T00:00:00,25,27,54
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2022-03-20T00:00:00,25,27,54
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2022-03-20T00:00:00,25,27,54
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2022-03-20T00:00:00,25,27,54
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2022-03-20T00:00:00,25,27,54
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2022-03-20T00:00:00,25,27,54
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2022-03-22T00:00:00,29,33,56
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2022-03-22T00:00:00,29,33,56
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2022-03-22T00:00:00,29,33,56
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2022-03-22T00:00:00,29,33,56
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2022-03-22T00:00:00,29,33,56
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2022-03-22T00:00:00,29,33,56
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2022-03-24T00:00:00,33,39,58
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2022-03-24T00:00:00,33,39,58
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2022-03-24T00:00:00,33,39,58
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2022-03-24T00:00:00,33,39,58
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2022-03-24T00:00:00,33,39,58
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2022-03-24T00:00:00,33,39,58
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2022-03-26T00:00:00,37,45,60
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2022-03-26T00:00:00,37,45,60
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2022-03-26T00:00:00,37,45,60
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2022-03-26T00:00:00,37,45,60
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2022-03-26T00:00:00,37,45,60
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2022-03-26T00:00:00,37,45,60
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2022-03-28T00:00:00,41,51,62
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2022-03-28T00:00:00,41,51,62
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2022-03-28T00:00:00,41,51,62
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2022-03-28T00:00:00,41,51,62
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2022-03-28T00:00:00,41,51,62
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2022-03-28T00:00:00,41,51,62
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2022-03-30T00:00:00,25,37,64
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2022-03-30T00:00:00,25,37,64
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2022-03-30T00:00:00,25,37,64
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2022-03-30T00:00:00,25,37,64
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2022-03-30T00:00:00,25,37,64
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2022-03-30T00:00:00,25,37,64
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2022-04-01T00:00:00,27,28,66
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2022-04-01T00:00:00,27,28,66
C3,Hub Este,Hub Oeste,Hub Este,Este,2022-04-01T00:00:00,27,28,66
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2022-04-01T00:00:00,27,28,66
E5,Plaza Metro,Hub Este,Hub Este,Este,2022-04-01T00:00:00,27,28,66
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2022-04-01T00:00:00,27,28,66
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2022-04-03T00:00:00,31,34,68
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2022-04-03T00:00:00,31,34,68
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2022-04-03T00:00:00,31,34,68
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2022-04-03T00:00:00,31,34,68
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2022-04-03T00:00:00,31,34,68
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2022-04-03T00:00:00,31,34,68
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2022-04-05T00:00:00,35,40,70
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2022-04-05T00:00:00,35,40,70
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2022-04-05T00:00:00,35,40,70
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2022-04-05T00:00:00,35,40,70
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2022-04-05T00:00:00,35,40,70
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2022-04-05T00:00:00,35,40,70
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2022-04-07T00:00:00,39,46,72
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2022-04-07T00:00:00,39,46,72
C3,Hub Este,Hub Oeste,Hub Este,Este,2022-04-07T00:00:00,39,46,72
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2022-04-07T00:00:00,39,46,72
E5,Plaza Metro,Hub Este,Hub Este,Este,2022-04-07T00:00:00,39,46,72
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2022-04-07T00:00:00,39,46,72
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2022-04-09T00:00:00,43,52,74
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2022-04-09T00:00:00,43,52,74
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2022-04-09T00:00:00,43,52,74
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2022-04-09T00:00:00,43,52,74
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2022-04-09T00:00:00,43,52,74
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2022-04-09T00:00:00,43,52,74
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2022-04-11T00:00:00,27,38,76
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2022-04-11T00:00:00,27,38,76
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2022-04-11T00:00:00,27,38,76
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2022-04-11T00:00:00,27,38,76
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2022-04-11T00:00:00,27,38,76
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2022-04-11T00:00:00,27,38,76
